feature	s__Bifidobacterium_dentium	s__Bifidobacterium_bifidum	s__Bifidobacterium_breve	s__Bifidobacterium_longum	s__Lactobacillus_fermentum	s__Lactobacillus_salivarius	s__Lactobacillus_rhamnosus	s__Actinomyces_naeslundii	s__Actinomyces_oris	s__Actinomyces_sp_HPA0247	s__Streptococcus_anginosus_group	s__Streptococcus_mutans	s__Streptococcus_vestibularis	s__Escherichia_coli	s__Klebsiella_pneumoniae	s__Klebsiella_quasipneumoniae	s__Blautia_wexlerae	s__Blautia_hansenii	s__Anaerostipes_hadrus	s__Clostridium_sp_CAG_58	s__Eubacterium_eligens	s__Eubacterium_hallii	s__Eubacterium_ramulus	s__Eubacterium_rectale	s__Eubacterium_sp_CAG_38	s__Faecalibacterium_prausnitzii	s__Fusicatenibacter_saccharivorans	s__Roseburia_faecis	s__Roseburia_intestinalis	s__Roseburia_inulinivorans	s__Ruminococcus_bicirculans	s__Ruminococcus_lactaris
DC259	0	0	0	0.0067595	0	0	0	0	0	0	0	0	0	0.0363115	0	0	0.0260483	0.0001184	0.0044091	0.0024049	0	0.0238216	0.0020793	0.0566736	0.0080111	0.08005	0.0440614	0.0559241	0	0	0.0012095	0
DC257	4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0379177	0.0019891	0.0369671	0.0044011	0	0	0	0	0.0072445	8.54e-05	0	0.0325427	0.0450272	0	0	0
DC255	0	9.15e-05	0	0.0073472	0	0	0	0	0	0	0	0	0	0	0	0	0.1259372	0.0001339	0	0.0056722	0	0.0128253	0	0.0524843	0	0.1440358	0	0	0	0	0	0
DC254	0	0	0	0.057466	0	0	0	0	0	0	0	0	0	0	0.0079225	0.0006921	0.0006135	0	0	0	0.0044157	0.0040183	0	0.0117059	0	0.0128015	0.0904316	0.00843	0.0023988	0.0002493	0.0682497	0.0022321
DC253	0	0	0	0.0084066	0	0	0	0	0	0	0	0	0	0.0005769	0	0	0.0003011	0	0.0286335	0.0088028	0.0148726	0.0112011	0	0.11244	0.0036663	0.0840678	0.0189491	0.0151796	0.0100394	0.0156691	0	0.0008938
DC252	0	0	0	0	0	0	0	0	0	0	0	0	7.32e-05	0	0	0	0.0192088	0	0.0322009	0.0025119	0.0356822	0.0258161	0.001023	0.0052727	0	0.0908471	0.0115313	0.0317085	0.0184037	0.0019703	0.0428517	0.0010012
DC249	0	0	0	0.0575583	0	0	0	0	0	0	1.06e-05	0	0	0	0	0	0.0494251	3.12e-05	0.0226913	0.002036	0	0.0012957	0.0030047	5.04e-05	0	0.065642	0.0145187	0	0	0.0242363	0	0
DC248	0	0	0	0	0	0	0.0001973	0	3.33e-05	0	0.0001176	0	0.000976	0.012571	0.0015373	0	0.0080823	0	0.0064253	0.004067	0.0269644	0.0009963	0.0018605	0.04532	3.8e-05	0.0381858	0.00826	0.0134581	0.0020732	0.0025066	0	0.0428014
DC247	0	0	0.0002114	0.0217298	0	0	0	0	0.0001742	0	0	3.69e-05	0	0.0002657	0.0004965	0.0003394	0.0117063	0	0.0080312	0	0.0051994	0.0063631	0.0011324	0.0776963	0	0.076233	0.0106375	0.010547	0.0008127	0.0005426	0.003801	0.0041313
DC246	0	0	0	0	0	0	0.0014688	0	0	0	0	0	0	0.0010486	0	0	0.0006233	0	0.0095594	0.0035193	0.0029369	0.0138472	0.015795	0.1839118	0.0001185	0.0608893	0.0484403	0.0006976	8.89e-05	0.0001226	0.0200994	0
DC245	8.69e-05	0	0	0.0038002	0	0	0.0004645	0.0001263	0.0003972	0	0	0	0	0.002415	0	0	0.002983	0	0.0020782	0	0.046762	0.0006222	0	0.0005118	8.71e-05	0.068057	0.037897	0	0.0003296	0	0.0001023	0.0016192
DC244	1.88e-05	0	0	0.0047479	0	0	0	0	0.0003194	0	0	2.61e-05	0.000637	0.0703642	0.0089848	0.0008451	0.0149602	0	0.003128	0.0041224	0.0030739	0.0023939	0.0007749	0.0910543	0	0.0629312	0.0106753	0.0056854	0.0057143	0.0085483	0.0027579	0
DC243	0	0	0	7.23e-05	0	0	0	0	0	0	0	0	0	0.0002428	0	0	0.0119535	0	0.0024756	0.00072	0.0069921	0.0007074	8.08e-05	0.0068376	0.0009846	0.0514679	0.0007276	0	0	0	0	0
DC241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0243164	0	0.0063887	0	0.0021687	0.0144202	0	0.0401951	0	0.035284	0.0248508	0	0.0443265	0.0170205	0.0466558	0
DC239	0	0	0	0.0182344	0	0	0	0	0	0	0	0.0003168	0	0.0034123	0	0	0.0033996	0	0.0063786	0	0.0144728	0.0113658	0.000134	0.0031095	0.0058029	0.1059804	0.0260555	0.0082403	0.0015226	0.0002337	0.0049524	0.0101413
DC235	0	0.0001139	5.82e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0917748	0	0.0022397	0.0002252	0.0086569	0	0.0021806	8.1e-05	0.0005091	0.0966667	0	0.0075196	0.0260591	0.0066845	0.0726268	0
DC234	0	1.99e-05	0	5.91e-05	0	0	0	0	0	0	0	0	0	0	3.87e-05	0	0.0575613	0	0	0	0.0040233	0	0.0083776	0.0778558	0.0228709	0.0003082	0.0573491	0.0234816	0.0232432	0.003096	0.0042182	0.0121401
DC232	0	0	0	3.06e-05	0	5.43e-05	0	0	0	0	0	0	0	0	0	0	0.0088669	0	0.0058392	0.0035235	0.0071881	0.0032447	0.0026944	0.0823163	0.0055191	0.1042196	0.0113885	0.006222	0	0.0073943	2.01e-05	0.0026382
DC231	0	0	0	0	0	0	0.0001013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020845	4.11e-05	0	0.0603456	0	0	0	0	0	0
DC230	0	0	0	0.000907	0	0	0	0	0	0.0001265	0	0	0	0	0	0	0.0623102	0	0.0190775	0.0022289	0.0210754	0.0244626	0	0.0026615	0.0110391	0.0785586	0.0550614	0.0296668	0.0318548	0.000362	0	0
DC229	4.1e-06	0	0	0.0026436	0	2.09e-05	0	0	0	0	0	3.62e-05	0.0012827	0.0005187	0	0	0.0912317	0	0	0.0114741	0	0	0	0.0001198	0.0009892	0.1144834	0.0048877	5.87e-05	0.0094208	0.018709	0	0
DC226	0	0	0	0.0088586	0	9.77e-05	0	0	0	1.58e-05	0	0	0	0	0	0	0.0478378	7.62e-05	0.0265366	0.0102998	0.0004643	0.0006448	0	0.1525629	3.32e-05	0.0062509	0.0243568	0.0214577	0.0007587	0.0033669	0	0.011771
DC224	0	0.000147	0	0.0014391	0	0	0	0	0	0	0	0	0	0.0005287	0	0	0.0027694	0	0.0031672	0.0018424	0	0.012511	0.000932	0.0462035	0.0009135	0.0393377	0.0121653	4.64e-05	0.0011215	0.0057436	0.0268921	0
DC223	0.00023	0.1344095	0.0130778	0.216117	0	0	0	0	8.71e-05	0.0010803	0	0.0004843	0.0004967	0	0	0	0.0001997	1.1e-05	0	0.001439	0	0.0040566	3.52e-05	0.0074342	2.99e-05	0.0002397	3.31e-05	2.4e-06	0	2.6e-06	3.54e-05	0
DC221	0	8.7e-06	0	0.0059988	0	7.27e-05	0	0	0	0	0	0	0	0	0	0	0.0289985	0	0.0120534	0.0049901	0.0045783	0.0102226	0.0026587	0.0101887	0.0023134	0.1974794	0.0250264	0.0646834	0.0043901	0.0066632	0.1383355	0.0043781
DC219	0	0	0	0.0002084	0	0	0	0	0.0002839	0	0	0	0.0001613	0	0	0	0.0034885	0	0.0041301	0.0012042	0.0230187	0.0067168	7.8e-06	0.000148	0	0.0895468	0.0235798	0	0.0008077	0	0	0
DC218	0	0	6.44e-05	0.0004685	0	0	0	0	0	0	0	0	0	0	0	0	0.005905	0	0.0039546	0.0081622	0.0209758	0.0156816	0.0082993	0.0257379	0.0108941	0.1051813	0.0178832	0.005432	0	0.0096491	0	0.0057904
DC217	0	0	0	0.0037316	0	0	0	0	5.59e-05	0	0	0	0	0	0	0	0.0100942	0	0.0137533	0.0104716	0.0102349	0.0094209	0	0.0575292	0.0007501	0.0712177	0.0188036	0.0024155	0.0094003	0.0042321	0	0.0038222
DC216	0	0	9.96e-05	0.0004931	0	0	0.0018134	0.0002223	0.0011047	0	0.0006402	0.0008606	0.0009278	0	0	0	0.2817116	0	0.0041321	0	0	0	0	0.0003407	0.0028002	0.0012305	8.24e-05	0.0001056	0	0.001497	0	0.0001404
DC215	0	9.8e-06	0	0.0408225	0	0	0	0	5.85e-05	0	0	0	0.004142	0	0	0	0.0324485	0	9.5e-06	0	0	0	0	9.68e-05	0	0.0002104	0.0434657	0.0374195	0	0	0	0
DC214	0	0	0	2.38e-05	0	3.86e-05	0	0	0	0	0	0	0	1.39e-05	0	0	0.0643275	0	0.121285	0.0092884	0.0008117	0.001338	0	8.59e-05	0.0001283	0.0597785	0.035122	0.0228138	0.0012466	0.0037604	0.0006014	0
DC212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0047294	0	0.0033043	0.0016807	0.0039428	0.0136148	0.0011901	0.0011581	0.0008646	0.1555178	0.0247822	0.0010078	0.0028678	0.0024866	0	0
DC211	0	0	0	0.000898	0	0	0	0	0	0	0	0	0	0	0	0	0.0027133	0	0.0096594	0.0017457	0.0013193	0.0150041	0.0005701	0.0823186	0	0.0584923	0.014307	0	0.0026381	0.0003765	0.0139148	0.0008148
DC209	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0276439	0	0	0.0400458	0.0043708	0.0049583	0.018009	0	0.0188084	0	3e-05	0.0009782	0.1484344	0	0.0490398	0.0031434	0	0.0070643	0
DC208	0.0001476	0	0	0.0109793	0	0	0	0	0	6.07e-05	0	8.53e-05	0.0002085	0.0002912	0	0	0.0089421	2.68e-05	0.0091516	0.003326	0	0.0076302	5.34e-05	0.0237256	0.0007548	0.0917789	0.0199798	0.0728361	0.0261948	0.0075203	0	0
DC206	3.94e-05	0	0	0.0001789	0	0	0	2.35e-05	0	0	0.0003159	0	0.0105542	0	0	0	0.0022721	0.0036428	0.0208211	0.0052812	0	0.0010521	0.0130794	0.0002625	0	0.0414739	7.6e-06	1.33e-05	0	0	0	0
DC205	0	0.0004013	0.000173	0.0001357	0	0	0	0	0	0	0	0	0	0	0	0	0.1242441	0	0.0294729	0.0044646	0.0232847	0.0016704	0	0.0262929	0.0270949	0.1444621	0.0016872	0	0	0	0	0
DC204	0	0.0067517	0	0.0263249	0	0	0	0	0.0001484	0	0	0	0	0.0008478	0.0001169	0	0.0045273	0	0.003236	0.0031623	0	0.0121238	0.0001843	0.1329945	0.001836	0.1367732	0.0181318	0.0002242	0.0184477	0.0059995	0	2.68e-05
DC203	0.0003846	2.24e-05	0	0.0267403	0.0020371	0.0001356	0	0	0.0004214	0	0	0.0008543	0	0	0.0079739	0.0007337	0.0004262	0	0.016398	0.0025203	0.0012531	0.002153	0	0.0956287	0.0002091	0.0665715	0.097335	0	0.002614	0.004713	0	0.0077572
DC202	0	0	0	0	0	0	0	0	0	0	0	0	0.0002737	0	0	0	0	0.0004349	0	0.0118957	0	0	0	0.0001087	0.002622	0.0165387	1.95e-05	0.0328811	0	0	0	0
DC201	0	0	0	0	0	0.001746	6.46e-05	0	0	0	0	0	0.0001609	0	0	0	0.0306808	0	0.042514	0.0053108	0	0.0036098	0	0.0029229	0	0.0946822	0.0358056	0.0045618	0.0265254	0.0238795	1.66e-05	0
DC200	0.0003707	0	0	0.0020933	0	0	0	0	0	0	0	0	0.0001215	0	0	0	0.0027861	0	0.0044589	0.000557	0.0090613	0.0105747	0.0014129	0.0583825	0.0003289	0.1352282	0.037745	0.1197654	0.0023788	0.0024933	0.0334538	0
DC199	0	7.32e-05	0	0.0001291	0	0	0	0	0	0	0	0	0	0.003979	0.0037707	0.0004133	0.0455427	0	0	0	0	0	0	4.15e-05	0	0.0001285	0.0089095	2.91e-05	0	0	0	0.0310798
DC198	0	0	0	0.0185283	0	0	0	0	0.0003463	0	0.0007381	0	0	0.0189911	0	0	0.0020532	0	0.0135402	0.0004911	0.0002704	0.0086585	0.0015673	0.0070318	0.000303	0.0108447	0.0085333	0.0034626	0.0008681	6.39e-05	0	0
DC196	0	0	0	1.29e-05	0	0	0	0	0	0	0	0	0	3.46e-05	0.1102706	0.0061653	0.0030828	0	0.0001278	0.002922	0.0016737	0.0003586	0	0.0071397	0	0.1113231	0.0006878	0.0027786	0.0036527	6.65e-05	0.0221157	0
DC195	0	0	0	0.0103717	0	0	0.000152	0	0	0	0	0	0	0.0014566	0	0	0.0056112	0	0.0111998	0.0013626	0.0149523	0.0091337	0.0004177	0.1225497	0.0053161	0.0977784	0.0460791	2e-06	0	0.0006331	0.0018946	0.0108395
DC194	0.0001061	0.0003872	0.0002238	8.85e-05	0	0	0.0005227	0	0	0	0	0	0	0	0	0	0.1110384	0	0.0216878	0.00114	0	0	0	0.0673452	0.0009855	0.0399698	0.0490294	0.0117811	0	0	3.68e-05	0.027394
DC193	0.0013147	0	0	0.0135023	0	0	0	8.59e-05	1.24e-05	0	4.63e-05	0	0	0	0.0015713	0	0.0012801	0	0.0278756	0	0.0183158	0.0031776	0	0.0183609	0.0035475	0.1497412	0.0023071	0.00812	0.0032369	0.0014178	0	0.0200489
DC189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037556	0	0.0220903	0.0004666	0.0031209	0.0090495	0.0006144	0.0110635	0.0021272	0.0696317	0.0274067	0.023941	0.0008012	0.0007468	0.0076133	0.0040669
DC188	0.000114	0	1.17e-05	0.0042801	0	0	0	0	8.71e-05	0	0	0	0	1.73e-05	0	0	0.0034249	0	0	0	0.0027255	0	0	0.0001475	0	0.0460899	0.018157	6.63e-05	0.0025719	0.0057179	8.4e-06	0
DC187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0057264	0	0.0078663	0.0046094	0.0002179	0.0072759	0	0.0075744	0.0001923	0.1935409	0.0182992	0.0269233	0.0088999	0.0110913	0.032912	0.0147153
DC186	4.05e-05	3.54e-05	0	0.0099781	2.8e-06	0	0	0	0.0001167	0	0.0003717	0	0.0011869	0.0252004	0	0	0.0376443	0.0035818	0.0061056	0	0.0035307	0.0032387	0	8.44e-05	0.0012402	0.0002317	0.0195734	0.0613822	0.0073445	0	0	0.0090994
DC185	1.36e-05	0	0	0.0002002	0	0	0	0	0	0	0	0	0	0.0009758	0	0	0.0074979	0	0.0182298	0.0010901	0.0142875	0.0012262	0.0022325	0.0330234	0.0031202	0.0508746	0.0135689	0.0012155	0.0059632	0.0017542	0	0
DC181	1.13e-05	0.0182812	0	0.0354436	0	0	0	0	0	0	0	0.0002065	0	0	0	0	0.0053806	0.0001265	0.0007079	0.0008397	0.0083853	0.0009388	0	0.0028834	0.0002769	0.0597342	5.68e-05	0.0013189	0.0005115	1.36e-05	0.0754945	0
DC179	0	0	0	0.0005705	0	0	0	0	9.73e-05	0	0	0	0	0.0310283	0.0185569	0.000868	0.0086322	0	0.0033694	0.003145	0.0003956	0.0074933	0	0.0058588	0	0.0525803	0.0470756	0.0251641	0.0064166	0.0065516	0	0.0172902
DC178	0	0	0	0.0033233	0	0	0	0	0	0	0	0	0	0	0	0	0.075795	0	0.0451491	0.0006898	0.0040018	0.0153811	0.0044281	0.0335186	0	0.0950259	0.0472485	0.0849429	0.0267997	0.0009653	0.0087268	0.011005
DC177	0	0	0	0.0031743	0	0	0	0	0	9.9e-06	0	0	0	0.0001601	0	0	0.203356	0.0007199	0.0127032	0.0101678	0	0.0384455	0	0.123608	0	0.0017376	0.0063977	0.0076504	0.002573	7.23e-05	0.016821	0
DC176	0	0	0	0	0	0	0	0	7.17e-05	0	1.78e-05	0	0.0001599	0.0716924	0.0001895	0	0.0034826	0	0.0078778	0.0065349	0	0	0.0053268	1.97e-05	0	0.0176514	0.0034051	0	0	0	0	0
DC175	0	0	0	0	0.000149	0	0	0	1.05e-05	0	0	0	0	0	0	0	0.0062299	0.0003344	0.0162909	0.0062583	0.0039829	0.0022217	0	0.1399803	0	0.0344602	0.0105228	0	0.0314416	0.0014929	0	0.0054645
DC174	0	4.45e-05	0	0.0017062	0	0	0	0	0	0	0	0	0	0.1148797	0.0181378	0.0009758	0.0018678	0.0002466	0.0038252	0.0017522	0.0039602	0.0007409	0.0003145	0.0934538	0.0092532	0.0596811	0.0113238	0.0251443	0.0045323	0.0060028	0.0822864	0.0014876
DC173	0	0	0	0.0090378	0.0001345	0	0	0	0	0	0	0.0012633	0	0	0	0	0.001693	0	0.0357962	0.0018332	0.0060036	0.0015859	0	0.0775657	0	0.0848828	0.0361592	0.0124828	0.0223024	0.0027301	0.0016524	0.0242229
DC172	0	0	0	0	0	0	0.0003566	0	0	0	0	0	0	0	0	0	0.0199062	0	0.0354692	0.0038532	0.0004192	0.0008834	0.0040918	0.0001578	0.0001822	0.0514062	0.0228397	8.55e-05	0	0.0249927	0.0607042	0.0221353
DC171	0	0	0	0	0	0	0	0.0003219	0.0001113	0	0	0	0	0.0416263	0.0028095	0	0	0.0327685	0	0.06447	0	0	0	0	0	0	0	0.2586264	0	0	0	0
DC170	0	7.84e-05	0	0.0001557	0	0	0	0	0	0	0	0	0	0.0008313	0.0007895	0	0.0009143	0	0.0010164	0.0045608	0.0063874	0.0060625	8.5e-05	0.0448843	0.0015481	0.0444344	0.0149708	0.0331787	0.0075926	0.0029422	0	0.0086129
DC169	0	0	0	0.0242241	0	0	0	0	0	0	0	0	0	0	0	0	0.1968898	0	0	0	0.0374411	0.0716512	0.0056625	4.34e-05	0	0.0206557	0.0417348	0.0072835	0	0	0.0313211	0
DC168	0	0.0162347	0	0.0150441	0.0001661	0	3.1e-05	2.7e-06	0	0	0	4.56e-05	0.000164	0	0	0	0.0105486	0.0001853	0.0099728	0	0	0.0188487	0	0.0143223	0.0039949	0.134057	0.0446568	0.0750115	0.0222759	0.0009701	0.0085618	0
